material_id,pretty_formula,band_gap
mp-554573,SiO2,5.6232
mp-554577,Li4P2O7,5.6533
mp-554592,CsCS(OF)3,5.6075
mp-554702,NaZr2NiF11,5.6395
mp-554755,SiO2,5.615399999999999
mp-554776,PNF2,5.5601
mp-555128,H8C3O2,5.6475
mp-555211,SiO2,5.6207
mp-555235,SiO2,5.5109
mp-555336,Sr(PO3)2,5.5946
mp-555387,BaSi2(BO4)2,5.538
mp-555483,SiO2,5.5941
mp-555521,SiO2,5.5742
mp-555556,SiO2,5.6138
mp-555740,SiO2,5.5882
mp-555941,AlPO4,5.6708
mp-556084,KClO3,5.5817
mp-556088,SiO2,5.68
mp-556122,BaCa(PO3)4,5.5241999999999996
mp-556214,CaB4O7,5.6345
mp-556218,SiO2,5.611800000000001
mp-556242,YF3,5.6323
mp-556454,SiO2,5.5652
mp-556531,LiSi2BO6,5.5859
mp-556532,CaAlB3O7,5.5276000000000005
mp-556654,SiO2,5.6055
mp-556662,SiO2,5.566
mp-556689,KZrF5,5.5637
mp-556699,Na2PHO3,5.5885
mp-556882,SiO2,5.6699
mp-557004,SiO2,5.5896
mp-557024,SiO2,5.6788
mp-557040,Lu(PO3)3,5.667700000000001
mp-557100,Lu(PO3)3,5.661899999999999
mp-557177,Li2Al(BO2)5,5.638
mp-557189,LiPO3,5.575200000000001
mp-557211,SiO2,5.553599999999999
mp-557362,AlPO4,5.5478000000000005
mp-557465,SiO2,5.522
mp-557521,PH8C2NO4,5.5427
mp-557585,Lu(PO3)3,5.6749
mp-557591,SiO2,5.6144
mp-557604,AlPO4,5.6815
mp-557673,RbBe2P3O10,5.6361
mp-557730,Dy(PO3)3,5.5999
mp-557752,CsHSO4,5.564399999999999
mp-557757,AlPO4,5.6322
mp-557772,CsNiF3,5.6234
mp-557837,SiO2,5.6449
mp-557881,SiO2,5.5233
mp-557930,SiO2,5.6497
mp-557933,SiO2,5.5246
mp-558025,SiO2,5.671
mp-558088,AlPO4,5.6341
mp-558115,SiO2,5.6221
mp-558181,NaSiBO4,5.5274
mp-558226,H2O,5.556800000000001
mp-558326,SiO2,5.587
mp-558351,SiO2,5.5128
mp-558374,SiO2,5.5665000000000004
mp-558534,Tm3B5O12,5.567099999999999
mp-558564,SiO2,5.5113
mp-558569,SiO2,5.6397
mp-558890,BaLi(B3O5)3,5.672000000000001
mp-558891,SiO2,5.6640999999999995
mp-558947,SiO2,5.6491
mp-559027,SrH12C4S4(NO4)2,5.6657
mp-559145,AlPO4,5.662
mp-559273,SiO2,5.6598
mp-559347,SiO2,5.665900000000001
mp-559360,SiO2,5.6637
mp-559766,Cs3LiF4,5.6556
mp-559872,SiO2,5.6301000000000005
mp-559962,SiO2,5.6815
mp-559977,KNd(PO3)4,5.6613
mp-559996,Al(PO3)3,5.5123999999999995
mp-560008,PNF2,5.6193
mp-560088,Cs2Li3F5,5.6212
mp-560114,Er3O2F5,5.614
mp-560152,SiO2,5.6043
mp-560155,SiO2,5.6417
mp-560278,Er3B5O12,5.513800000000001
mp-560336,SiO2,5.5748999999999995
mp-560431,KBe(PO3)3,5.5583
mp-560498,H10C3NClO4,5.6445
mp-560581,LiBeH8CNOF4,5.5732
mp-560623,Mg3(PO4)2,5.593
mp-560708,SiO2,5.632
mp-560899,CaB3H5O8,5.5915
mp-560920,SiO2,5.610799999999999
mp-560998,SiO2,5.5774
mp-561027,AlPO4,5.5314
mp-561090,SiO2,5.5506
mp-561181,SiO2,5.613099999999999
mp-561197,TaF5,5.5558000000000005
mp-561712,CsEr(PO3)4,5.5538
mp-562490,SiO2,5.5872
mp-562613,P2O5,5.5533
mp-568662,BaCl2,5.6116
mp-569303,ZnB2(CN)8,5.5259
mp-569869,Sr(AlCl4)2,5.5134
mp-570194,Ca(BH4)2,5.6037
mp-570259,MgCl2,5.573799999999999
mp-571642,CaCl2,5.6091999999999995
mp-574653,Cs2LiIr(CN)6,5.5251
mp-600000,SiO2,5.563
mp-600006,SiO2,5.5346
mp-600007,SiO2,5.6072
mp-600015,SiO2,5.6014
mp-600016,SiO2,5.6502
mp-600027,SiO2,5.522600000000001
mp-600028,SiO2,5.5863
mp-600031,SiO2,5.6129
mp-600049,SiO2,5.6466
mp-600051,SiO2,5.5708
mp-600053,SiO2,5.522
mp-600054,SiO2,5.677300000000001
mp-600055,SiO2,5.6383
mp-600061,SiO2,5.6122
mp-600068,SiO2,5.6792
mp-600070,SiO2,5.6707
mp-600076,SiO2,5.5121
mp-600078,SiO2,5.6142
mp-600084,SiO2,5.549
mp-600085,SiO2,5.577299999999999
mp-600091,SiO2,5.6559
mp-600098,SiO2,5.6605
mp-600109,SiO2,5.566
mp-600111,SiO2,5.5173000000000005
mp-600215,PH9C2NO3F,5.6773
mp-605853,Li4CO4,5.571
mp-625152,AlHO2,5.5643
mp-625404,AlHO2,5.5725
mp-625474,H2SO4,5.5672
mp-626448,H4SO5,5.643
mp-626450,PH3O4,5.671200000000001
mp-626464,PH3O4,5.6535
mp-6299,K2Mg2(SO4)3,5.5458
mp-632685,NaH4CNO2,5.512700000000001
mp-6372,K2Be3Zn2F12,5.675800000000001
mp-6383,BaBe2Si2O7,5.5245999999999995
mp-6392,NaBePO4,5.5745000000000005
mp-639478,SiO2,5.5492
mp-639480,SiO2,5.6231
mp-639506,SiO2,5.6552999999999995
mp-639511,SiO2,5.6509
mp-639512,SiO2,5.6163
mp-639682,SiO2,5.6453
mp-639695,SiO2,5.606199999999999
mp-639705,SiO2,5.5173000000000005
mp-639724,SiO2,5.6711
mp-639733,SiO2,5.6305
mp-639741,SiO2,5.6644000000000005
mp-640556,SiO2,5.5621
mp-6419,CaSi2(BO4)2,5.6692
mp-643074,Cs2P2H2O7,5.5854
mp-643586,CsHS2(O3F)2,5.6738
mp-643829,AlSiHO4,5.571899999999999
mp-644751,BN,5.6697
mp-6455,NaNd(SO4)2,5.6183000000000005
mp-647283,Ho2B4O9,5.6531
mp-6473,Ca5P3O12F,5.5216
mp-6479,KDy(PO3)4,5.5846
mp-653763,SiO2,5.5171
mp-662706,SiO2,5.5367
mp-667368,SiO2,5.6294
mp-667371,SiO2,5.6387
mp-667373,SiO2,5.5781
mp-667376,SiO2,5.582000000000001
mp-667377,SiO2,5.5763
mp-667383,SiO2,5.5139000000000005
mp-669367,KAl(SO4)2,5.5165
mp-669426,SiO2,5.537999999999999
mp-675926,LiBH4,5.6480999999999995
mp-676023,NaY3F10,5.5722
mp-676723,Li2SO4,5.5501
mp-676893,Ca4ThF12,5.5409
mp-6783,NaLiSO4,5.5381
mp-680204,SiO2,5.628
mp-680222,SiO2,5.5951
mp-680713,Ho(BO2)3,5.6139
mp-680718,Er(BO2)3,5.668000000000001
mp-683883,AlPO4,5.6039
mp-684018,SrB8O13,5.5745000000000005
mp-6922,SiO2,5.5369
mp-6930,SiO2,5.6695
mp-696125,Li10Si(PO6)2,5.5817000000000005
mp-697085,H2O,5.5191
mp-697111,H2O,5.5306
mp-697657,CaP4(HO6)2,5.6475
mp-699253,K2H2C3S2O7F6,5.5227
mp-7000,SiO2,5.678
mp-703459,H2O,5.5401
mp-703461,GeH8N2OF6,5.6065000000000005
mp-703568,BaH2(SO4)2,5.5549
mp-705495,CaB3H5O8,5.5466999999999995
mp-706278,CaP2(H2O3)3,5.5594
mp-706291,Ca2B8H2O15,5.573099999999999
mp-706400,BaP2(HO2)4,5.5979
mp-706621,KB5(H2O3)4,5.635
mp-706709,Al4P3(HO5)3,5.5665
mp-707307,Nd2P3(HO2)5,5.6697999999999995
mp-707317,ErP4HO12,5.5858
mp-707977,AlPO4,5.5405999999999995
mp-708992,AlH20C2S2NO14,5.6371
mp-721294,NaB5(H2O5)2,5.5723
mp-721876,AlP2H5O9,5.5425
mp-722684,KAlP4(H2O7)2,5.6589
mp-722780,Pr2P3(HO2)5,5.6607
mp-733655,KH3(SO4)2,5.591200000000001
mp-733790,SiO2,5.5866999999999996
mp-7385,K2Be2PbF8,5.5901
mp-756914,Er2B4O9,5.669899999999999
mp-757207,YH5S3O13,5.6236
mp-758984,BPH9C2,5.6089
mp-759312,MgSiH12(OF)6,5.6661
mp-759356,AlH3NCl3,5.6488
mp-759686,BeAlSiHO5,5.6506
mp-760386,CsClO3,5.531
mp-7645,KAl(SO4)2,5.5408
mp-764966,Na2B8O13,5.6427000000000005
mp-768301,Ho2B4O9,5.644500000000001
mp-768348,Sm(ClO4)3,5.6722
mp-768921,Li8B2O7,5.5123
mp-771147,Dy2P4O13,5.638800000000001
mp-772232,Tm2P4O13,5.6293999999999995
mp-772497,Er4(B2O5)3,5.5841
mp-775365,Al6H16C5(Cl2O)6,5.5144
mp-779389,CsClO3,5.5877
mp-779522,Ho2P4O13,5.5592999999999995
mp-779622,Be2P2O7,5.592700000000001
mp-779637,Ho2P4O13,5.634799999999999
mp-781555,CaMgB6H12O17,5.5362
mp-849790,SiH21C6N2OF5,5.644399999999999
mp-850193,HoBO3,5.5229
mp-850293,Al2H16S3O20,5.5739
mp-850516,Ca2SiB5H5O14,5.5834
mp-8602,SiO2,5.5299
mp-864766,NaMgSO4F,5.5905000000000005
mp-866078,NaNd(SO4)2,5.6533
mp-866659,H34C19,5.6469000000000005
mp-867818,SiH9C3Cl,5.6061
mp-972808,SiO2,5.5678
mp-978278,Na(BH)6,5.6438
mp-985570,SiO2,5.599
mp-985590,SiO2,5.5161
mp-989605,Cs2RbInF6,5.5531
mp-989639,Cs2KInF6,5.6114
mp-998421,KCaCl3,5.6343
mp-1001080,H2CO3,6.016500000000001
mp-1005754,SmHSO5,5.758800000000001
mp-1018650,Ba2ClF3,5.7361
mp-1018678,CsHSO3,5.9521
mp-1019258,SrF2,5.9375
mp-1019377,Al(PO3)3,5.8034
mp-1019604,Cs2B2S3O13,5.8458000000000006
mp-1019710,CsB5O8,5.9528
mp-1019889,KSi2BO6,5.7529
mp-1020606,SrBe2(PO4)2,5.7436
mp-1020646,NaLi2B(PO4)2,5.841900000000001
mp-1020654,SrBeB2O5,5.6824
mp-1020658,NaB(SO4)2,6.0382
mp-1020947,Y(PO3)3,5.6842
mp-10476,NaEr(SO4)2,5.9069
mp-10510,BaAlBO3F2,6.0489
mp-1094067,ScF3,5.747
mp-1096984,H2CO,5.9857000000000005
mp-1096996,H6CNF,5.7696000000000005
mp-1102486,SmPO4,5.8283
mp-1103290,Mg(BH4)2,5.7257
mp-1103527,BaBClF4,5.9841
mp-1105618,KBe2BO3F2,6.0249
mp-1105944,HS2N(O2F)2,5.8193
mp-1106282,KBC3N3F,5.729
mp-1106386,BH6N,6.0083
mp-1111045,CsRb2AlF6,5.998099999999999
mp-1111076,Li3GaF6,5.7653
mp-1111080,K3GaF6,5.7897
mp-1111101,K2NaPrF6,5.951499999999999
mp-1111106,K2NaGaF6,5.952
mp-1111114,K2RbScF6,5.9978
mp-1111282,Li3ScF6,5.9341
mp-1111297,K3YF6,5.9044
mp-1111553,NaLi2AlF6,5.8382000000000005
mp-1111612,K2RbAlF6,5.946400000000001
mp-1111631,K2NaNdF6,5.990500000000001
mp-1111945,Na3AlF6,5.8908
mp-1112570,Cs2NaGaF6,5.8467
mp-1113492,Cs3YF6,6.0171
mp-1113508,Cs3GaF6,6.0265
mp-1113609,CsRb2ScF6,5.9162
mp-1113900,Na2LiScF6,6.0588999999999995
mp-1114336,Na2LiGaF6,5.7424
mp-1114374,Rb3GaF6,5.6871
mp-1114381,Rb3YF6,5.8963
mp-1114642,Rb2LiGaF6,5.9844
mp-1143,Al2O3,6.043599999999999
mp-11684,SiO2,5.8164
mp-1181245,H4SO5,5.6946
mp-1181994,CO,5.954
mp-1183402,BaLi(B3O5)3,5.8427
mp-1185319,LiCl,5.9266
mp-1190228,RbP2(HO2)3,5.813000000000001
mp-1190568,BaSO4,5.8073
mp-1190577,TbPO4,5.8918
mp-1190717,MgPH13O9,5.7823
mp-1191673,Na2BSO4F3,5.9543
mp-1191996,CsP2(HO2)3,5.861000000000001
mp-1192580,LaZr2F11,5.7616
mp-1192835,ZrH6(OF3)2,6.0327
mp-1193116,KBe2B3O7,5.6944
mp-1193404,Al(HO)3,5.7587
mp-1193801,Ca2AlPbF9,5.8168999999999995
mp-1194548,B10H11C2,6.0369
mp-1194788,NaY(BH4)4,5.9563
mp-1194867,CaB3HO6,5.8431
mp-1195189,TbP4HO12,5.8711
mp-1195265,SiO2,5.7794
mp-1195407,KBOF2,6.0508
mp-1195467,Li2MgB12(H4O7)4,5.8527000000000005
mp-1195468,NaHo(PO3)4,5.841600000000001
mp-1195523,TbH10C6S6N3O17F18,5.6823
mp-1195647,NaY(BH4)4,5.8187999999999995
mp-1195775,BPH4NO4F,5.815
mp-1196090,KB3O5,5.7643
mp-1196128,LiAlH8C16(O2F9)4,5.7992
mp-1196163,B3H10N,6.0027
mp-1196592,MgB4(H10N)2,5.9984
mp-1196660,B5H4NO8,5.7298
mp-1197506,KB5O8,6.017
mp-1197756,KY(BH4)4,6.0463000000000005
mp-1197790,GaH8N2OF5,5.803100000000001
mp-1198025,LiZn2(BH4)5,5.7192
mp-1198073,CsH4NF2,5.7483
mp-1198124,CsB2P2HO9,5.8328999999999995
mp-1198201,Lu(PO3)3,5.7887
mp-1198500,BH6N,5.7848
mp-1198971,KRb2GaF6,5.7722999999999995
mp-1199091,Li3B5(HO5)2,5.8839
mp-1199169,Er5B2(O2F3)3,5.99
mp-1199215,LiSm(PO3)4,6.0077
mp-1199273,CsBHC3OF9,5.7833000000000006
mp-1199564,Li2AlB5(H19N3)2,6.0474
mp-1199691,MgB4(H10N)2,6.0107
mp-1199949,Tm5B2(O2F3)3,6.023999999999999
mp-1200123,NaSm(PO3)4,5.8637
mp-1200187,BHS3O11,5.696299999999999
mp-1200292,SiO2,5.7076
mp-1200685,SiO2,5.6859
mp-1200699,P2O3F4,5.8309999999999995
mp-1200709,NaTb(PO3)4,5.855
mp-1200895,MgB3H20N3,5.9399999999999995
mp-1202088,Mg(BH4)2,5.9262999999999995
mp-1202697,LiBH6N,5.7198
mp-1202807,AlH12(NF2)3,5.886
mp-1203023,NaZn2(BH4)5,5.7538
mp-1203080,K2AlSO4F3,5.7782
mp-1203097,LiH4SNO5,5.7671
mp-1203290,NaZn(BH4)3,5.7661
mp-1203328,Ba4P3HF24,6.0339
mp-1203559,Ba(BH)12,5.8199000000000005
mp-1203766,Ho5B2(O2F3)3,6.023
mp-1204501,CsY(BH4)4,5.7082999999999995
mp-1205379,GeH4,5.7843
mp-1207844,Y3TlF10,5.789
mp-1208214,Tm2(SO4)3,5.8622
mp-1208392,TbMg(BO2)5,6.0679
mp-1208698,Sm(PO3)3,5.7572
mp-1208782,SrCaB11H7O22,5.8934999999999995
mp-1208801,Tb2(SO4)3,5.783799999999999
mp-1208862,SmMg(BO2)5,6.0023
mp-1209283,PrZrF7,5.9474
mp-1209338,Rb2Sr(PO3)4,5.7592
mp-1209670,PrMg(BO2)5,5.944799999999999
mp-1209690,Rb2Be3Zn2F12,5.8392
mp-1209866,NdZr3F15,5.7773
mp-1209872,NdZr2F11,5.7574000000000005
mp-1210031,NaSrGaF6,6.0007
mp-1210080,NdMg(BO2)5,5.9689
mp-1210433,Na2MgGaF7,5.7433
mp-1210659,Mg3B7BrO13,5.8989
mp-1210949,LiHo(SO4)2,5.7725
mp-1211153,LiDy(SO4)2,5.7204
mp-1211171,LiEr(SO4)2,5.7603
mp-1211385,LaZrF7,6.0295000000000005
mp-1211618,KSm(SO4)2,5.7063999999999995
mp-1213482,Dy2(SO4)3,5.8178
mp-1214503,Ba3ZrF10,5.8109
mp-1218392,Sr3Ca(ClF)4,5.691
mp-1222565,Li4B7ClO12,5.871700000000001
mp-12226,NaNd(PO3)4,5.8409
mp-1223349,KRb2SiF7,5.7095
mp-1225884,CsBH4,5.815899999999999
mp-1226923,CsNaB10(H2O9)2,5.7642999999999995
mp-1226963,CsLu4F13,5.9404
mp-1228732,BH4N,5.755599999999999
mp-1229186,CaMg2(SO4)3,5.8318
mp-1232407,Li3B3(H8N)2,5.9434000000000005
mp-12372,CaSO4,5.9683
mp-1245342,LiLu(SO4)2,5.7484
mp-1248957,SiO2,5.7492
mp-1249090,SiO2,5.7815
mp-1249637,SiO2,5.7045
mp-1250551,SiO2,5.6892
mp-1256499,SiO2,5.9289000000000005
mp-1256614,SiO2,5.760400000000001
mp-1265272,LiMgAl3(SO4)6,5.8145
mp-12787,SiO2,5.7554
mp-13190,KRb2GaF6,5.8637999999999995
mp-13516,TmAl3(BO3)4,5.684000000000001
mp-13596,K2ZrF6,5.7024
mp-13680,BaBOF3,5.8903
mp-13725,Li3PO4,5.8384
mp-13827,Ca(BO2)2,6.0657000000000005
mp-13859,K3SiF7,5.9294
mp-13954,Rb2GeF6,5.895099999999999
mp-14168,K2GeF6,5.902
mp-14234,MgB4O7,5.7433000000000005
mp-14691,NaEr(PO3)4,5.8008
mp-15141,NaZr2ZnF11,5.731999999999999
mp-16025,Y2(SO4)3,5.7078
mp-17279,SiO2,5.7239
mp-17297,Na2GeF6,5.7876
mp-17672,BaLi(B3O5)3,5.7832
mp-17769,YSO4F,5.858899999999999
mp-17909,SiO2,5.7313
mp-18157,SiP2O7,5.799300000000001
mp-18194,LiTb(PO3)4,5.943499999999999
mp-18506,SmZrF7,6.0647
mp-18555,KEr(SO4)2,5.870699999999999
mp-18711,LiNd(PO3)4,5.9791
mp-20623,K2Cd(CN)4,6.013400000000001
mp-22966,C(ClF)2,5.7383
mp-23087,Mg3B7ClO13,5.6982
mp-23220,YbCl2,5.969799999999999
mp-23547,Ba7(ClF6)2,6.0451999999999995
mp-23617,Mg3B7ClO13,5.930999999999999
mp-23672,PH6NO4,5.7911
mp-23690,CaH4SO6,5.6972000000000005
mp-23723,K2CaH2S2O9,5.6879
mp-23777,H8C3SN(OF)3,5.831
mp-23784,NaB(H4O)2,5.829000000000001
mp-23794,H4NF,5.959200000000001
mp-23872,Ca3Al2H6S(OF)8,5.7408
mp-23883,Be2BHO4,5.8662
mp-24043,H2O,5.7145
mp-24142,MgAlH4O2F5,6.0219
mp-24171,SrPH3O4,5.779800000000001
mp-24172,H2SO4,6.0527
mp-24214,KPH3O4F,5.7363
mp-24272,CaH20C4S4(NO6)2,5.698799999999999
mp-24460,MgH6(SO4)4,5.9617
mp-24608,K2AlH2OF5,5.9924
mp-24646,NaAlBP2H3O10,5.796900000000001
mp-24674,Be3P2(H2O5)2,5.8582
mp-27278,P(HO)4,5.7942
mp-27316,Rb5Zr4F21,5.699
mp-27341,BH4N,5.9407
mp-27390,K5ThF9,5.9742999999999995
mp-27426,B4PF9,5.7120999999999995
mp-27502,CNCl,5.8438
mp-27761,Li3ThF7,5.6859
mp-27939,Er(PO3)3,5.748200000000001
mp-28040,Hf(BH4)4,5.9277
mp-28289,SiH3F,6.0106
mp-28391,SiCl4,5.7869
mp-28439,KSc2F7,5.7072
mp-28582,CsB3H8,6.0171
mp-2878,Li3PO4,5.7279
mp-28781,PrZr3F15,5.7458
mp-29095,H4SO5,5.7308
mp-2940,LuPO4,5.958
mp-29783,B5H9,5.9612
mp-29789,Lu(ClO4)3,5.7567
mp-30301,LiClO4,5.7745
mp-30548,TlBF4,5.8882
mp-3082,CaSO4,5.684
mp-31064,B6H10N,5.7603
mp-3164,BaSO4,5.9709
mp-32895,SiO2,5.787
mp-334,LaF3,6.0222
mp-3347,Be2SiO4,6.0412
mp-34656,Cd(CN)2,6.059900000000001
mp-35082,BH6N,6.0653
mp-35687,Be(CN)2,5.9443
mp-35751,Zn(CN)2,5.8518
mp-38194,YOF,5.6838
mp-3831,SmPO4,5.745199999999999
mp-39536,CaC2S2(OF)6,5.9997
mp-4006,ErPO4,5.925599999999999
mp-4104,HoPO4,5.912000000000001
mp-41795,LiAlPO4F,5.9132
mp-4340,TbPO4,5.8729000000000005
mp-4417,Al2(SO4)3,6.0438
mp-4556,Li2SO4,6.041600000000001
mp-4769,SiP2O7,5.7935
mp-4891,HoAlO3,5.8359
mp-505400,BaZr2F10,5.756399999999999
mp-510535,CsB5O8,5.897
mp-5132,YPO4,5.816700000000001
mp-5245,Zn(CN)2,5.9679
mp-5285,SrSO4,5.9247
mp-5368,Li2GeF6,6.0618
mp-540549,Al(PO3)3,5.6991
mp-540955,LuH18C3S3(O2F)9,5.7738
mp-540956,YH18C3S3(O2F)9,5.9436
mp-541101,HoH18C3S3(O2F)9,5.9510000000000005
mp-541629,BaGaF5,5.7638
mp-542237,SmP4HO12,5.7736
mp-543032,NdH18C3S3(O2F)9,6.0477
mp-546794,SiO2,5.851
mp-5468,Na3AlF6,5.893
mp-548403,CaCO3,5.7446
mp-549389,Li4CO4,5.926500000000001
mp-553342,CsBe2BO3F2,5.884
mp-553926,NaLiB4O7,5.7974
mp-554081,Ca2PClO4,5.775
mp-554094,CaMg2(SO4)3,5.7587
mp-554151,SiO2,5.7147
mp-554175,SiO2,5.7620000000000005
mp-554315,CaBeB2O5,5.7012
mp-554423,Y(PO3)3,5.689
mp-554560,Li4Be3P3BrO12,5.864999999999999
mp-554610,PrZr2F11,5.7643
mp-554682,SiO2,5.7065
mp-554758,SiP2O7,5.7504
mp-554774,RbLu(SO4)2,5.899
mp-554946,SiO2,5.7187
mp-555030,NaY(PO3)4,5.8378
mp-555065,LiEr(PO3)4,5.9201999999999995
mp-555165,SiO2,5.6905
mp-555189,Rb2LiC3S3(OF)9,5.8783
mp-555251,SiO2,5.8136
mp-555303,LiEr(PO3)4,5.7414000000000005
mp-555366,LiHo(PO3)4,5.9305
mp-555482,KZrH2OF5,5.8343
mp-555586,LuPO4,5.955499999999999
mp-555726,NaClO3,5.7371
mp-555791,SiO2,5.7383999999999995
mp-555845,BaLiZr2F11,5.7451
mp-556103,Cs3Ga2F9,5.8609
mp-556262,SiO2,5.72
mp-556372,CaSO4,5.693700000000001
mp-556431,PH10C2NO4,5.6941999999999995
mp-556469,SiO2,5.7197
mp-556591,SiO2,5.6951
mp-556660,CO,5.9024
mp-556776,Sr(PO3)2,5.8297
mp-556861,LiY(PO3)4,5.956799999999999
mp-556865,NaBe2BO3F2,5.939
mp-556893,Cs5CaNi4F15,5.7772
mp-556985,SiO2,5.8343
mp-557118,SiO2,5.8781
mp-557395,LiC2S2N(O2F3)2,5.9285
mp-557483,YbClF,6.0554
mp-557894,SiO2,5.718299999999999
mp-558203,SiO2,5.8698
mp-558358,Ca(B3O5)2,5.8194
mp-558506,BH9(CO)3,5.7775
mp-558681,PClOF2,5.7341
mp-558728,Cs3Li2F5,5.736
mp-558954,Na2Sr2Al2PO4F9,5.8336
mp-558990,K2Sr(PO3)4,5.7697
mp-559393,K2CS2(O3F)2,5.8507
mp-559550,SiO2,5.8254
mp-559655,PNF2,5.7734000000000005
mp-559740,SiO2,5.7101
mp-559835,BaTaF7,5.7287
mp-559939,Ba(PO3)2,5.6838999999999995
mp-559971,LiS2N(O2F)2,5.9005
mp-559987,LiAl(PO3)4,5.7571
mp-560036,Li2Ca3Be3Si3(O6F)2,5.7349
mp-560064,SiO2,5.7315000000000005
mp-560131,SiO2,5.6874
mp-560275,PNF2,5.8161000000000005
mp-560399,NaMgF3,5.9608
mp-560521,Be(PO3)2,5.8524
mp-560641,Ba12Cl5F19,5.980499999999999
mp-560732,BaNaZrF7,6.0588
mp-560799,NaNdH2S2O9,5.7378
mp-560941,SiO2,5.7712
mp-561008,Ca(PO3)2,5.801
mp-561234,BaNaZr2F11,5.7003
mp-561814,RbB5O8,5.9404
mp-562260,CaSO4,5.968399999999999
mp-5767,DyPO4,5.8933
mp-581194,CsB5O8,5.9417
mp-5884,TmPO4,5.9444
mp-5900,Ba2ZrF8,5.9376
mp-5924,MgSiO3,5.906300000000001
mp-600014,SiO2,5.7292000000000005
mp-600022,SiO2,5.7117
mp-600024,SiO2,5.75
mp-600032,SiO2,5.7155000000000005
mp-600050,SiO2,5.8144
mp-600057,SiO2,5.6973
mp-600059,SiO2,5.7111
mp-600060,SiO2,5.683199999999999
mp-600063,SiO2,5.6966
mp-600067,SiO2,5.74
mp-600072,SiO2,5.7189
mp-600083,SiO2,5.7039
mp-601202,NaH2CSO4F3,5.7803
mp-601344,LiZr3H18N4F19,6.0172
mp-605006,LiH8C2S2NO5,5.7273
mp-6051,K2Hg(CN)4,5.8783
mp-605108,Al2P3H11O13,5.9087
mp-6163,Cs2NaGaF6,6.0156
mp-619486,Rb2Hg(CN)4,5.740500000000001
mp-620569,K2Zn(CN)4,5.8913
mp-625445,H2SO4,5.8216
mp-626201,H5ClO6,5.7309
mp-626449,PH3O4,5.8131
mp-6280,Al2Si(O2F)2,5.706199999999999
mp-632326,HCl,5.9709
mp-639558,SiO2,5.7058
mp-639748,SiO2,5.7969
mp-6413,LiDy(PO3)4,5.933
mp-6424,K2Zn(CN)4,6.0648
mp-642824,SF6,6.0003
mp-642831,RbP(HO2)2,5.7249
mp-643446,Ca2AlH8S2Cl(O6F)2,5.6878
mp-643458,LiHSO4,5.9622
mp-643898,CaP2H2O7,5.713299999999999
mp-644409,LiAlPHO5,5.7423
mp-644923,SiO2,5.6934
mp-646895,SiO2,5.7038
mp-651707,SiO2,5.696
mp-651723,C5N4,5.925
mp-6567,LiNd(PO3)4,5.7997
mp-675418,BH6N,5.8884
mp-675426,Ba3PrF9,5.807
mp-675492,SrLa5F17,6.0595
mp-675623,CsClO4,6.0335
mp-676459,Ca2LaF7,5.7957
mp-676779,NaHo2F7,5.8284
mp-676801,K7Th6F31,5.861
mp-6772,CaBe2(PO4)2,5.8263
mp-677680,LiMgAl3(SO4)6,5.7139999999999995
mp-680717,Tm(BO2)3,5.7593000000000005
mp-680724,Lu(BO2)3,5.8459
mp-6858,RbCS(OF)3,5.7369
mp-695305,NaCS(OF)3,5.8787
mp-695635,Li3Al3P3H2O14F,5.786999999999999
mp-695815,BeP2(HO)4,5.9704
mp-696597,B5H9,5.7318
mp-696618,CaB2(H2O3)2,5.7931
mp-696735,H2O,5.7816
mp-696752,KP(HO2)2,5.9164
mp-696965,Cs3TbF6,5.9318
mp-697136,Be(HO)2,5.7096
mp-697653,MgH8(NF2)2,5.9988
mp-698074,Ca2H2S2O9,5.7341
mp-698164,Rb2B10H6O19,5.7999
mp-703574,CaH2(SO4)2,5.836
mp-706053,H4NOF,5.7818
mp-706281,NaH4CNO2,5.8857
mp-707105,Li3B5(HO5)2,5.8994
mp-707304,Be4Si2H2O9,5.7686
mp-707811,ZrH6NOF5,5.7763
mp-707928,H8C2S3(NO3)2,5.7914
mp-708184,H10C5S2N2(O2F3)2,5.8112
mp-720254,Li2H4(SO4)3,5.8773
mp-720847,BH2NCl2,5.8178
mp-720860,H9CSO7F3,5.8426
mp-720874,PH5NO4,5.7065
mp-721303,LiBeH5(NF2)2,5.6926000000000005
mp-722262,CaB3H3O7,5.7435
mp-722269,AlP3(HO5)2,5.7424
mp-722278,BaSiP4(HO7)2,5.7105
mp-723065,H2C2S3N2(OF)6,5.9005
mp-723094,B5H12C2NO10,5.6913
mp-7305,SmZrF7,5.8986
mp-7323,RbBe2BO3F2,5.9649
mp-733612,RbH3(SO4)2,5.6817
mp-752393,Be2P2O7,6.0396
mp-752851,Ca2SiB2O7,5.6834999999999996
mp-754604,BaBePO4F,6.053100000000001
mp-754624,Al2O3,5.796600000000001
mp-755574,LuAlO3,5.743
mp-756281,TmAlO3,5.7744
mp-756458,ErAlO3,5.803000000000001
mp-756630,DyAlO3,5.7232
mp-756641,Li2BPCO7,5.7155
mp-7572,MgSO4,5.7425
mp-757203,NaPH4SO8,5.6859
mp-757595,H3SNO3,5.745799999999999
mp-757723,SrH4(SO4)3,5.8965
mp-757796,Al2H10S3O17,5.6848
mp-758281,RbB2P2HO9,5.7824
mp-758840,KB6P(H2O7)2,5.8809000000000005
mp-761185,KPH3O4F,6.0355
